case,step,burnup_MWd_kgHM_global,TH232_CAPT_value,TH232_CAPT_rel_err,TH232_CAPT_fraction,TH232_CAPT_fraction_rel_err,U235_FISS_value,U235_FISS_rel_err,U235_FISS_fraction,U235_FISS_fraction_rel_err,U238_FISS_value,U238_FISS_rel_err,U238_FISS_fraction,U238_FISS_fraction_rel_err,PU239_FISS_value,PU239_FISS_rel_err,PU239_FISS_fraction,PU239_FISS_fraction_rel_err,PU240_FISS_value,PU240_FISS_rel_err,PU240_FISS_fraction,PU240_FISS_fraction_rel_err,PU241_FISS_value,PU241_FISS_rel_err,PU241_FISS_fraction,PU241_FISS_fraction_rel_err,U235_CAPT_value,U235_CAPT_rel_err,U235_CAPT_fraction,U235_CAPT_fraction_rel_err,U238_CAPT_value,U238_CAPT_rel_err,U238_CAPT_fraction,U238_CAPT_fraction_rel_err,PU239_CAPT_value,PU239_CAPT_rel_err,PU239_CAPT_fraction,PU239_CAPT_fraction_rel_err,PU240_CAPT_value,PU240_CAPT_rel_err,PU240_CAPT_fraction,PU240_CAPT_fraction_rel_err,PU241_CAPT_value,PU241_CAPT_rel_err,PU241_CAPT_fraction,PU241_CAPT_fraction_rel_err,XE135_CAPT_value,XE135_CAPT_rel_err,XE135_CAPT_fraction,XE135_CAPT_fraction_rel_err,XE135M_CAPT_value,XE135M_CAPT_rel_err,XE135M_CAPT_fraction,XE135M_CAPT_fraction_rel_err
mox43,12,6.0,,,,,46514900000000.0,0.00145,0.0316953,0.0014,119435000000000.0,0.00096,0.0813829,0.00089,1011050000000000.0,0.00026,0.688936,0.00017,6715380000000.0,0.00401,0.00457592,0.004,278678000000000.0,0.00056,0.189893,0.00052,13427900000000.0,0.00266,0.00533731,0.00267,862193000000000.0,0.00041,0.342698,0.00027,557546000000000.0,0.00037,0.221611,0.00035,497047000000000.0,0.00046,0.197563,0.00038,97115900000000.0,0.00098,0.0386013,0.001,59999800000000.0,0.00119,0.023626,0.00119,,,,
mox43,13,7.0,,,,,46153400000000.0,0.00143,0.0314548,0.00139,119875000000000.0,0.0009,0.081698,0.00084,1003310000000000.0,0.00025,0.683788,0.00017,6850020000000.0,0.00364,0.0046685,0.00364,285676000000000.0,0.00058,0.194697,0.00052,13288000000000.0,0.0027,0.0052324,0.00271,867752000000000.0,0.00041,0.341689,0.00028,553152000000000.0,0.00039,0.217813,0.00039,500746000000000.0,0.00045,0.197177,0.00038,99655700000000.0,0.00094,0.039241,0.00091,60399700000000.0,0.00137,0.0235458,0.00137,,,,
mox43,14,8.0,,,,,45603300000000.0,0.00144,0.0310775,0.00142,120614000000000.0,0.00089,0.0821951,0.00084,995832000000000.0,0.0003,0.678634,0.00018,6861930000000.0,0.0038,0.00467621,0.00379,292876000000000.0,0.00058,0.199588,0.00055,13187000000000.0,0.00253,0.00514081,0.00255,873253000000000.0,0.00042,0.340421,0.00028,549218000000000.0,0.00039,0.214104,0.00039,505147000000000.0,0.00048,0.196922,0.00041,102407000000000.0,0.00098,0.0399214,0.00095,61012400000000.0,0.00131,0.0233384,0.00132,,,,
mox43,15,10.0,,,,,44830500000000.0,0.00143,0.0305594,0.00141,121635000000000.0,0.00091,0.0829141,0.00086,980399000000000.0,0.00027,0.668304,0.00017,6928030000000.0,0.00393,0.0047226,0.00392,307178000000000.0,0.00054,0.209393,0.00051,12773100000000.0,0.00267,0.00488593,0.00266,885112000000000.0,0.00037,0.338569,0.00027,541285000000000.0,0.00037,0.207051,0.00037,513049000000000.0,0.00048,0.196249,0.00042,107307000000000.0,0.001,0.0410468,0.001,61937500000000.0,0.00122,0.0232818,0.00124,,,,
mox43,16,12.0,,,,,44117000000000.0,0.00152,0.0300869,0.00153,122831000000000.0,0.00099,0.0837667,0.00092,965723000000000.0,0.0003,0.658598,0.0002,7057960000000.0,0.00381,0.00481331,0.00379,320160000000000.0,0.00056,0.218341,0.00052,12565600000000.0,0.00285,0.0047233,0.00285,894453000000000.0,0.00036,0.336214,0.00027,533907000000000.0,0.00042,0.20069,0.0004,519331000000000.0,0.00047,0.195211,0.00041,111973000000000.0,0.00092,0.0420894,0.00092,62653900000000.0,0.00124,0.0231364,0.00124,,,,
mox43,17,14.0,,,,,43079900000000.0,0.00149,0.0293784,0.00146,123941000000000.0,0.00089,0.0845215,0.00084,952196000000000.0,0.0003,0.649352,0.00019,7078290000000.0,0.00376,0.00482711,0.00376,333229000000000.0,0.00052,0.227247,0.0005,12234700000000.0,0.00315,0.00451793,0.00314,905957000000000.0,0.00036,0.334544,0.00028,525991000000000.0,0.00043,0.194235,0.00041,526174000000000.0,0.00046,0.194301,0.00039,116720000000000.0,0.00095,0.0431017,0.00094,63370700000000.0,0.00131,0.0230016,0.00132,,,,
mox43,18,16.0,,,,,42201600000000.0,0.00169,0.0287716,0.00168,125025000000000.0,0.00108,0.0852368,0.001,939164000000000.0,0.00031,0.640289,0.00022,7236390000000.0,0.00352,0.00493346,0.00349,345814000000000.0,0.00057,0.235764,0.00052,11916800000000.0,0.00313,0.00432544,0.00313,916947000000000.0,0.00039,0.33282,0.00029,518707000000000.0,0.00041,0.188274,0.00042,532388000000000.0,0.00048,0.193238,0.00041,121353000000000.0,0.00094,0.044047,0.00092,64260700000000.0,0.00133,0.0229472,0.00133,,,,
mox43,19,18.0,,,,,41235900000000.0,0.00157,0.0281172,0.00153,126257000000000.0,0.0009,0.0860896,0.00083,926275000000000.0,0.0003,0.631595,0.00021,7297110000000.0,0.00406,0.00497563,0.00404,357636000000000.0,0.00053,0.24386,0.00049,11635800000000.0,0.00303,0.00415503,0.00301,927158000000000.0,0.00038,0.331081,0.00028,511772000000000.0,0.00041,0.182751,0.0004,537573000000000.0,0.00046,0.191964,0.00042,125273000000000.0,0.00092,0.0447344,0.00091,65090500000000.0,0.00145,0.0228547,0.00146,,,,
mox43,20,20.0,,,,,40232100000000.0,0.00154,0.0274501,0.00156,127317000000000.0,0.00098,0.0868657,0.00089,913218000000000.0,0.00029,0.623078,0.0002,7297070000000.0,0.00415,0.00497867,0.00413,369158000000000.0,0.00049,0.251872,0.00044,11238900000000.0,0.00298,0.00394624,0.00299,938126000000000.0,0.00041,0.329393,0.0003,505160000000000.0,0.00039,0.177372,0.00039,542917000000000.0,0.00047,0.190629,0.00041,129474000000000.0,0.00087,0.0454608,0.00085,66338600000000.0,0.00115,0.0225665,0.00116,,,,
mox43,21,24.0,,,,,38289300000000.0,0.00166,0.0261164,0.00161,129421000000000.0,0.0009,0.0882758,0.00084,891859000000000.0,0.00032,0.608327,0.00023,7361700000000.0,0.00404,0.00502135,0.00404,389365000000000.0,0.0005,0.265582,0.00046,10640100000000.0,0.00315,0.00361948,0.00316,959315000000000.0,0.00035,0.32633,0.00026,492790000000000.0,0.00042,0.167633,0.0004,551802000000000.0,0.00049,0.187706,0.00043,136811000000000.0,0.00089,0.0465389,0.00086,67743200000000.0,0.0013,0.0223456,0.0013,,,,
mox43,22,28.0,,,,,36051500000000.0,0.00189,0.0245899,0.00185,131893000000000.0,0.00096,0.0899608,0.00088,872305000000000.0,0.00035,0.594983,0.00025,7390840000000.0,0.00395,0.00504113,0.00393,407003000000000.0,0.00049,0.27761,0.00044,9917050000000.0,0.00345,0.00327121,0.00345,980588000000000.0,0.00039,0.323452,0.00029,482269000000000.0,0.00048,0.159079,0.00046,558923000000000.0,0.00047,0.184364,0.00041,143309000000000.0,0.00088,0.0472711,0.00085,69745700000000.0,0.00128,0.0220267,0.00129,,,,
mox43,23,34.0,,,,,32702800000000.0,0.00192,0.0223266,0.00193,134779000000000.0,0.00093,0.0920142,0.00087,848752000000000.0,0.00032,0.579448,0.00023,7231950000000.0,0.00364,0.0049373,0.00364,426992000000000.0,0.0005,0.29151,0.00043,8855340000000.0,0.0033,0.00279663,0.0033,1012400000000000.0,0.0004,0.319727,0.00029,469096000000000.0,0.00048,0.148146,0.00047,565480000000000.0,0.00051,0.178585,0.00045,150840000000000.0,0.00086,0.0476371,0.00084,72143700000000.0,0.00131,0.0216057,0.00129,,,,
mox43,24,42.0,,,,,28174200000000.0,0.002,0.0192297,0.00198,138594000000000.0,0.00094,0.0945939,0.00086,828280000000000.0,0.00032,0.565329,0.00027,7030430000000.0,0.00373,0.0047985,0.00373,443886000000000.0,0.00049,0.302966,0.00042,7517070000000.0,0.00396,0.00225117,0.00393,1052840000000000.0,0.00039,0.315305,0.00028,457309000000000.0,0.00049,0.136956,0.00049,568905000000000.0,0.00046,0.170376,0.0004,156923000000000.0,0.0008,0.0469954,0.00077,74491600000000.0,0.00125,0.0212686,0.00127,,,,
mox43,25,50.0,,,,,23603500000000.0,0.00237,0.0161193,0.00235,142380000000000.0,0.00098,0.0972339,0.00091,817948000000000.0,0.00035,0.558596,0.00028,6730860000000.0,0.00467,0.00459658,0.00464,448930000000000.0,0.00053,0.306584,0.00045,6204210000000.0,0.00454,0.00177136,0.00452,1090260000000000.0,0.00041,0.311284,0.00028,451885000000000.0,0.0005,0.12902,0.00048,566201000000000.0,0.00047,0.161658,0.00041,159211000000000.0,0.00087,0.0454572,0.00088,,,,,,,,
mox70,0,0.0,,,,,33253000000000.0,0.0017,0.0226479,0.00167,105876000000000.0,0.00092,0.0721099,0.00089,1064760000000000.0,0.00025,0.725188,0.00016,9564870000000.0,0.00328,0.00651447,0.00328,250114000000000.0,0.00066,0.170348,0.00062,10910200000000.0,0.00291,0.00507564,0.0029,713337000000000.0,0.00037,0.331859,0.00026,584046000000000.0,0.00036,0.271711,0.00031,489988000000000.0,0.00043,0.227953,0.00037,84888600000000.0,0.00103,0.0394921,0.00103,40660300000000.0,0.00144,0.0183615,0.00146,0.0,0.0,0.0,0.0
mox70,1,0.1,,,,,33046900000000.0,0.0016,0.0225193,0.00157,107797000000000.0,0.00089,0.0734567,0.00084,1062350000000000.0,0.00024,0.723926,0.00015,9716080000000.0,0.00294,0.00662088,0.00293,249707000000000.0,0.00063,0.17016,0.00058,10994300000000.0,0.00276,0.0049648,0.00275,724888000000000.0,0.00037,0.327344,0.00029,584478000000000.0,0.00034,0.263939,0.00032,496159000000000.0,0.00045,0.224055,0.00037,84878600000000.0,0.0009,0.0383293,0.00086,41185500000000.0,0.00156,0.0184788,0.00157,,,,
mox70,2,0.4,,,,,33067200000000.0,0.00171,0.0225344,0.00168,108291000000000.0,0.00098,0.0737977,0.00094,1060010000000000.0,0.00024,0.72237,0.00015,9770290000000.0,0.00307,0.00665837,0.0031,251267000000000.0,0.00058,0.171232,0.00054,10962600000000.0,0.00286,0.00491854,0.00283,727569000000000.0,0.00039,0.326437,0.0003,583771000000000.0,0.00036,0.26192,0.00034,497844000000000.0,0.00043,0.223367,0.00037,85493600000000.0,0.00098,0.0383584,0.00097,41069100000000.0,0.00156,0.018337,0.00157,,,,
mox70,3,0.7,,,,,32995200000000.0,0.00157,0.0224862,0.00157,108345000000000.0,0.00095,0.0738368,0.00091,1058300000000000.0,0.00025,0.72123,0.00015,9785260000000.0,0.0031,0.00666849,0.00306,252844000000000.0,0.00054,0.172313,0.00051,11021600000000.0,0.00277,0.00492097,0.00275,729912000000000.0,0.00039,0.325896,0.00029,582752000000000.0,0.00036,0.260192,0.00035,499369000000000.0,0.00046,0.222961,0.00039,85857000000000.0,0.00099,0.038334,0.00095,41176100000000.0,0.0014,0.0183138,0.00139,,,,
mox70,4,1.0,,,,,32988800000000.0,0.00164,0.0224759,0.00164,108584000000000.0,0.00091,0.07398,0.0009,1056970000000000.0,0.00027,0.720128,0.00017,9846980000000.0,0.00305,0.00670894,0.00305,254163000000000.0,0.00062,0.173165,0.00059,10924300000000.0,0.00331,0.00485866,0.00327,731394000000000.0,0.00042,0.325298,0.00028,581405000000000.0,0.00037,0.25859,0.00035,500484000000000.0,0.00043,0.222598,0.00038,86486400000000.0,0.00102,0.0384663,0.00101,41328200000000.0,0.00146,0.0183081,0.00149,,,,
mox70,5,1.3,,,,,32891300000000.0,0.00149,0.022416,0.00146,108967000000000.0,0.00093,0.0742626,0.00086,1054820000000000.0,0.00025,0.718881,0.00016,9898300000000.0,0.00337,0.00674576,0.00334,255465000000000.0,0.00059,0.174104,0.00054,10928900000000.0,0.00318,0.00484139,0.00319,733162000000000.0,0.0004,0.324779,0.00027,580871000000000.0,0.00039,0.257318,0.00037,501914000000000.0,0.00044,0.22234,0.00035,86807100000000.0,0.00104,0.0384543,0.00102,41260400000000.0,0.00146,0.0182063,0.00147,,,,
mox70,6,1.6,,,,,32911600000000.0,0.00165,0.0224272,0.00163,109119000000000.0,0.00097,0.0743575,0.0009,1053190000000000.0,0.00026,0.717686,0.00015,9874970000000.0,0.00292,0.00672919,0.00292,257034000000000.0,0.00055,0.175153,0.00054,10908700000000.0,0.00285,0.00481345,0.00283,734795000000000.0,0.00038,0.324228,0.0003,580395000000000.0,0.0004,0.256099,0.00037,503016000000000.0,0.00042,0.221955,0.00036,87356400000000.0,0.00102,0.0385461,0.00102,41383300000000.0,0.00147,0.0181924,0.00145,,,,
mox70,7,2.0,,,,,32814700000000.0,0.00177,0.0223637,0.00178,109410000000000.0,0.0009,0.0745637,0.00086,1050730000000000.0,0.00025,0.716079,0.00016,9928350000000.0,0.00317,0.00676629,0.00317,258965000000000.0,0.00061,0.176487,0.00056,10865300000000.0,0.0028,0.00477649,0.0028,736250000000000.0,0.00039,0.323661,0.00029,578847000000000.0,0.00035,0.254467,0.00034,504229000000000.0,0.00046,0.221662,0.00036,88196900000000.0,0.00099,0.038772,0.00095,41473000000000.0,0.00148,0.0181272,0.00149,,,,
mox70,8,2.5,,,,,32661600000000.0,0.00164,0.022258,0.00164,109703000000000.0,0.00089,0.0747591,0.00086,1048060000000000.0,0.00025,0.714221,0.00017,10004900000000.0,0.0029,0.00681798,0.00286,261348000000000.0,0.00061,0.1781,0.00057,10836300000000.0,0.00306,0.00473628,0.00302,739092000000000.0,0.00038,0.323042,0.00029,577922000000000.0,0.00036,0.252599,0.00035,505991000000000.0,0.00046,0.221158,0.00038,89021400000000.0,0.00089,0.0389095,0.00087,41519900000000.0,0.0016,0.0180768,0.00161,,,,
mox70,9,3.0,,,,,32592300000000.0,0.00165,0.022211,0.00164,109900000000000.0,0.00094,0.0748941,0.00088,1045220000000000.0,0.00024,0.712299,0.00016,10005100000000.0,0.00275,0.00681826,0.00274,263894000000000.0,0.00057,0.179839,0.00055,10844700000000.0,0.00289,0.00472147,0.00287,740403000000000.0,0.00036,0.322352,0.00027,576334000000000.0,0.00039,0.250921,0.00036,507123000000000.0,0.00047,0.220788,0.0004,89793100000000.0,0.00106,0.0390937,0.00105,41821200000000.0,0.00135,0.0180537,0.00135,,,,
mox70,10,4.0,,,,,32437400000000.0,0.00184,0.0221096,0.00182,110426000000000.0,0.00095,0.0752676,0.0009,1039410000000000.0,0.00025,0.708477,0.00016,10095200000000.0,0.00315,0.00688097,0.00313,268665000000000.0,0.0006,0.183125,0.00057,10713600000000.0,0.00295,0.0046249,0.00293,744348000000000.0,0.00042,0.321325,0.00029,573546000000000.0,0.00036,0.247594,0.00035,509966000000000.0,0.00044,0.220146,0.00038,91513300000000.0,0.00103,0.0395054,0.00103,42037500000000.0,0.00145,0.0180043,0.00143,,,,
mox70,11,5.0,,,,,32225100000000.0,0.00168,0.0219555,0.00166,110894000000000.0,0.00092,0.0755535,0.00085,1034480000000000.0,0.00025,0.704808,0.00016,10183200000000.0,0.0031,0.0069381,0.00312,273637000000000.0,0.00055,0.186434,0.00053,10649000000000.0,0.00307,0.00456093,0.00308,747737000000000.0,0.00038,0.32025,0.00029,570257000000000.0,0.00037,0.244238,0.00036,512780000000000.0,0.00049,0.219619,0.00041,93192300000000.0,0.00098,0.0399136,0.00096,42397500000000.0,0.00157,0.0180108,0.00158,,,,
mox70,12,6.0,,,,,32054200000000.0,0.00169,0.0218517,0.00165,111157000000000.0,0.00094,0.0757774,0.00091,1028430000000000.0,0.00023,0.701097,0.00015,10282800000000.0,0.00301,0.00700999,0.003,278410000000000.0,0.0006,0.189797,0.00054,10562300000000.0,0.00273,0.00448696,0.00274,751184000000000.0,0.0004,0.319105,0.0003,568036000000000.0,0.00037,0.241305,0.00035,515393000000000.0,0.0004,0.218941,0.00036,94967200000000.0,0.00105,0.0403424,0.00103,42642700000000.0,0.00143,0.0179723,0.00142,,,,
mox70,13,7.0,,,,,31762900000000.0,0.00164,0.0216497,0.00161,111788000000000.0,0.00101,0.0761946,0.00094,1023410000000000.0,0.00027,0.697564,0.00019,10313200000000.0,0.00285,0.00702949,0.00283,283060000000000.0,0.0006,0.192935,0.00056,10446200000000.0,0.0032,0.00440266,0.00318,755025000000000.0,0.00039,0.318213,0.00029,565456000000000.0,0.00037,0.238319,0.00035,518408000000000.0,0.00047,0.218489,0.00042,96512500000000.0,0.00098,0.0406765,0.00098,42884500000000.0,0.00142,0.017939,0.00139,,,,
mox70,14,8.0,,,,,31681200000000.0,0.00176,0.0215961,0.00173,112287000000000.0,0.00088,0.0765421,0.0008,1017470000000000.0,0.00025,0.693582,0.00017,10342800000000.0,0.00314,0.00705032,0.00312,288227000000000.0,0.00057,0.196476,0.00053,10431600000000.0,0.00301,0.00436365,0.003,758447000000000.0,0.00042,0.317267,0.00031,562650000000000.0,0.00034,0.235365,0.00035,520939000000000.0,0.00044,0.217915,0.00037,98404000000000.0,0.00097,0.041164,0.00098,43510300000000.0,0.00151,0.0179448,0.00153,,,,
mox70,15,10.0,,,,,31285000000000.0,0.00167,0.0213287,0.00166,112932000000000.0,0.00102,0.0769915,0.00096,1007140000000000.0,0.00026,0.686624,0.00018,10492700000000.0,0.0027,0.00715342,0.00269,297492000000000.0,0.00056,0.202816,0.00052,10261700000000.0,0.00289,0.00423219,0.00289,764788000000000.0,0.00042,0.315415,0.0003,556907000000000.0,0.00042,0.229682,0.00039,525209000000000.0,0.00044,0.216608,0.00036,101521000000000.0,0.00101,0.04187,0.00103,44035600000000.0,0.00146,0.0178985,0.00147,,,,
mox70,16,12.0,,,,,30738300000000.0,0.00195,0.0209679,0.00191,113685000000000.0,0.00095,0.0775496,0.00087,996000000000000.0,0.00026,0.679422,0.00019,10555000000000.0,0.00326,0.00719993,0.00322,306997000000000.0,0.00056,0.209418,0.00053,10091500000000.0,0.00309,0.00410169,0.00308,771773000000000.0,0.0004,0.313688,0.0003,551514000000000.0,0.0004,0.224165,0.00039,530373000000000.0,0.00045,0.215571,0.00036,105016000000000.0,0.00087,0.0426843,0.00086,44591000000000.0,0.00153,0.0178694,0.00153,,,,
mox70,17,14.0,,,,,30427100000000.0,0.00188,0.0207534,0.00185,114567000000000.0,0.00089,0.0781425,0.00083,986024000000000.0,0.00028,0.672541,0.00018,10639500000000.0,0.00291,0.00725678,0.00287,316109000000000.0,0.00054,0.21561,0.00051,9946220000000.0,0.00299,0.00398584,0.00298,778303000000000.0,0.00037,0.311896,0.00029,545997000000000.0,0.0004,0.218803,0.00038,535489000000000.0,0.00044,0.214591,0.00038,108236000000000.0,0.00093,0.0433743,0.00091,45230000000000.0,0.00144,0.0178818,0.00147,,,,
mox70,18,16.0,,,,,29957800000000.0,0.00173,0.0204345,0.00171,115414000000000.0,0.00093,0.0787248,0.00088,975287000000000.0,0.00027,0.665253,0.00018,10784300000000.0,0.00294,0.00735604,0.00293,325746000000000.0,0.00053,0.222194,0.00049,9763580000000.0,0.00332,0.00385995,0.0033,784964000000000.0,0.00035,0.310332,0.00027,540278000000000.0,0.00039,0.213597,0.00036,540102000000000.0,0.00044,0.213527,0.00038,111489000000000.0,0.00083,0.0440768,0.00083,45803200000000.0,0.00134,0.017865,0.00132,,,,
mox70,19,18.0,,,,,29721300000000.0,0.00191,0.0202682,0.0019,116001000000000.0,0.001,0.0791051,0.00093,965890000000000.0,0.00028,0.65868,0.00019,10835300000000.0,0.00326,0.00738911,0.00327,334647000000000.0,0.00047,0.22821,0.00046,9594490000000.0,0.00325,0.0037422,0.00323,791940000000000.0,0.00036,0.308887,0.00028,535292000000000.0,0.00038,0.208786,0.00039,544251000000000.0,0.00047,0.212278,0.00039,114681000000000.0,0.00088,0.0447301,0.00087,46510200000000.0,0.00151,0.0179063,0.00151,,,,
mox70,20,20.0,,,,,29164300000000.0,0.00188,0.0198908,0.00186,116852000000000.0,0.0009,0.0796959,0.00083,956227000000000.0,0.00027,0.652173,0.00018,10931100000000.0,0.00276,0.0074553,0.00275,343177000000000.0,0.0005,0.234056,0.00044,9388850000000.0,0.00344,0.00361465,0.00343,798349000000000.0,0.00039,0.307359,0.00028,530005000000000.0,0.00039,0.20405,0.00039,548850000000000.0,0.00042,0.211304,0.00033,117578000000000.0,0.00093,0.0452668,0.00091,47582100000000.0,0.00142,0.017843,0.00142,,,,
mox70,21,24.0,,,,,28371400000000.0,0.00195,0.0193602,0.00197,118336000000000.0,0.00097,0.080749,0.0009,936323000000000.0,0.00026,0.638926,0.0002,11085200000000.0,0.00311,0.00756429,0.0031,360365000000000.0,0.00055,0.245904,0.00049,9090960000000.0,0.00332,0.00340906,0.00332,812111000000000.0,0.00041,0.304535,0.00029,519937000000000.0,0.0004,0.194974,0.00039,557150000000000.0,0.0004,0.208928,0.00036,123944000000000.0,0.00085,0.0464782,0.00085,48970300000000.0,0.00148,0.0179134,0.00144,,,,
mox70,22,28.0,,,,,27465800000000.0,0.00186,0.0187431,0.00183,119843000000000.0,0.00097,0.0817831,0.00092,918402000000000.0,0.00029,0.626738,0.0002,11108200000000.0,0.00288,0.00758038,0.00285,376361000000000.0,0.00051,0.256836,0.00043,8745790000000.0,0.00358,0.00319924,0.00357,825630000000000.0,0.00044,0.302017,0.0003,509864000000000.0,0.00046,0.18651,0.00044,564350000000000.0,0.00044,0.206441,0.00038,129587000000000.0,0.00086,0.0474037,0.00087,50444000000000.0,0.00136,0.0177861,0.00137,,,,
mox70,23,34.0,,,,,26048900000000.0,0.00194,0.0177797,0.00194,122078000000000.0,0.00095,0.0833234,0.00088,892254000000000.0,0.0003,0.609006,0.00022,11121900000000.0,0.00325,0.00759121,0.00324,399150000000000.0,0.00049,0.272439,0.00043,8194920000000.0,0.00369,0.00288944,0.00368,847039000000000.0,0.00038,0.298655,0.00029,495893000000000.0,0.00043,0.174847,0.00043,573916000000000.0,0.00045,0.202356,0.00038,137898000000000.0,0.00091,0.0486214,0.00091,52882300000000.0,0.00122,0.0177999,0.00125,,,,
mox70,24,42.0,,,,,24187700000000.0,0.00205,0.0165223,0.00203,124764000000000.0,0.00103,0.0852246,0.00099,860591000000000.0,0.00033,0.587862,0.00025,11062700000000.0,0.0031,0.00755676,0.00308,425351000000000.0,0.00048,0.290554,0.00043,7475200000000.0,0.00392,0.0025161,0.00392,874270000000000.0,0.00037,0.294272,0.00027,479112000000000.0,0.00044,0.161266,0.00044,584155000000000.0,0.00051,0.196621,0.0004,147586000000000.0,0.00081,0.0496767,0.00082,55595900000000.0,0.00153,0.0179035,0.00156,,,,
mox70,25,50.0,,,,,22394600000000.0,0.00236,0.0153026,0.00234,127850000000000.0,0.00096,0.0873621,0.0009,833976000000000.0,0.00031,0.569874,0.00024,10823000000000.0,0.00339,0.00739558,0.00338,446138000000000.0,0.00046,0.304856,0.0004,6799450000000.0,0.00421,0.00218958,0.00419,902064000000000.0,0.0004,0.290486,0.00029,464543000000000.0,0.00048,0.149595,0.00046,591208000000000.0,0.00044,0.190383,0.00039,155372000000000.0,0.00081,0.0500342,0.00084,,,,,,,,
mox87,0,0.0,,,,,28276900000000.0,0.00186,0.0192211,0.00186,103025000000000.0,0.00098,0.0700307,0.00093,1064050000000000.0,0.00025,0.723286,0.00015,11716400000000.0,0.00273,0.00796418,0.00272,258403000000000.0,0.00061,0.175649,0.00057,9872640000000.0,0.00317,0.0046784,0.00314,674593000000000.0,0.0004,0.319677,0.0003,583123000000000.0,0.00036,0.276332,0.00033,500095000000000.0,0.00042,0.236987,0.00038,86436800000000.0,0.00095,0.0409612,0.00097,33673200000000.0,0.00168,0.0155596,0.00169,0.0,0.0,0.0,0.0
mox87,1,0.1,,,,,28196800000000.0,0.00169,0.0191602,0.00168,104707000000000.0,0.00097,0.0711496,0.00092,1062420000000000.0,0.00024,0.721928,0.00016,11880100000000.0,0.00271,0.00807264,0.00268,258580000000000.0,0.00054,0.175709,0.00051,9888010000000.0,0.00306,0.00456902,0.00307,683645000000000.0,0.00041,0.315893,0.0003,583110000000000.0,0.00034,0.269439,0.0003,505248000000000.0,0.00046,0.233461,0.00038,86677100000000.0,0.00097,0.0400512,0.00096,34168800000000.0,0.00161,0.0157058,0.00161,,,,
mox87,2,0.4,,,,,28125800000000.0,0.00179,0.019112,0.00179,104876000000000.0,0.00097,0.071265,0.00093,1060750000000000.0,0.00026,0.7208,0.00017,11990900000000.0,0.00286,0.00814802,0.00285,259926000000000.0,0.00061,0.176624,0.00056,9920980000000.0,0.00306,0.00456018,0.00305,685998000000000.0,0.00039,0.315319,0.00029,582432000000000.0,0.00037,0.267716,0.00033,506355000000000.0,0.00043,0.232746,0.00037,87145400000000.0,0.00102,0.0400566,0.00101,34094400000000.0,0.0015,0.0156031,0.00152,,,,
mox87,3,0.7,,,,,28172600000000.0,0.00185,0.0191476,0.00183,105295000000000.0,0.00095,0.071564,0.00089,1058720000000000.0,0.00021,0.719561,0.00015,12020100000000.0,0.0028,0.00816937,0.00276,261109000000000.0,0.00062,0.177464,0.00058,9856770000000.0,0.0033,0.00451084,0.00329,687467000000000.0,0.00041,0.314611,0.00029,581820000000000.0,0.00033,0.266265,0.00033,508165000000000.0,0.00043,0.232556,0.00037,87616600000000.0,0.00101,0.0400971,0.00102,34053800000000.0,0.00149,0.0155277,0.00148,,,,
