# BURN_STEP: step (dimensionless) | case: case label | layout_base: layout | Th_level: fraction | Pu_level: fraction | U235_enrichment: fraction | U233_enrichment: fraction | burnup_MWd_kgHM: MWd/kgHM | EFPD: day | ANA_KEFF: dimensionless | reactivity_pcm: pcm | conversion_ratio: dimensionless | Mdens_U233: g/cm3 | Mdens_U235: g/cm3 | Mdens_U238: g/cm3 | Mdens_Th232: g/cm3 | Mdens_Pa233: g/cm3 | Mdens_Pu239: g/cm3 | Mdens_Pu241: g/cm3 | Mdens_Pu240: g/cm3 | Mdens_Pu242: g/cm3 | Mdens_Am241: g/cm3 | Mdens_Am243: g/cm3 | Mdens_Sm149: g/cm3 | Mdens_Xe135: g/cm3 | Adens_U233: atoms/barn/cm | Adens_U235: atoms/barn/cm | Adens_U238: atoms/barn/cm | Adens_Th232: atoms/barn/cm | Adens_Pa233: atoms/barn/cm | Adens_Pu239: atoms/barn/cm | Adens_Pu241: atoms/barn/cm | Adens_Pu240: atoms/barn/cm | Adens_Pu242: atoms/barn/cm | Adens_Am241: atoms/barn/cm | Adens_Am243: atoms/barn/cm | Adens_Sm149: atoms/barn/cm | Adens_Xe135: atoms/barn/cm | Mass_U233_kg: kg | Mass_U235_kg: kg | Mass_U238_kg: kg | Mass_Th232_kg: kg | Mass_Pa233_kg: kg | Mass_Pu239_kg: kg | Mass_Pu241_kg: kg | Mass_Pu240_kg: kg | Mass_Pu242_kg: kg | Mass_Am241_kg: kg | Mass_Am243_kg: kg | Mass_Sm149_kg: kg | Mass_Xe135_kg: kg | U235_FISS: 1/s | U238_FISS: 1/s | PU239_FISS: 1/s | PU240_FISS: 1/s | PU241_FISS: 1/s | U235_CAPT: 1/s | U238_CAPT: 1/s | PU239_CAPT: 1/s | PU240_CAPT: 1/s | PU241_CAPT: 1/s | XE135_CAPT: 1/s | XE135M_CAPT: 1/s
BURN_STEP,case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,ANA_KEFF,reactivity_pcm,conversion_ratio,Mdens_U233,Mdens_U235,Mdens_U238,Mdens_Th232,Mdens_Pa233,Mdens_Pu239,Mdens_Pu241,Mdens_Pu240,Mdens_Pu242,Mdens_Am241,Mdens_Am243,Mdens_Sm149,Mdens_Xe135,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu241,Adens_Pu240,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135,Mass_U233_kg,Mass_U235_kg,Mass_U238_kg,Mass_Th232_kg,Mass_Pa233_kg,Mass_Pu239_kg,Mass_Pu241_kg,Mass_Pu240_kg,Mass_Pu242_kg,Mass_Am241_kg,Mass_Am243_kg,Mass_Sm149_kg,Mass_Xe135_kg,U235_FISS,U238_FISS,PU239_FISS,PU240_FISS,PU241_FISS,U235_CAPT,U238_CAPT,PU239_CAPT,PU240_CAPT,PU241_CAPT,XE135_CAPT,XE135M_CAPT
1,D016,uniform,0.80,0.08,0.02,0,0.1,2.6315789473684212,1.42314,29732.84427392948,0.284962,8.56549e-06,0.0208167,1.03399,6.8567,0.000252707,0.705145,2.53364e-06,0.000452962,4.61829e-10,2.95353e-10,1.34015e-13,1.95173e-06,5.51636e-06,2.21343e-08,5.33343e-05,0.00261571,0.0177951,6.53028e-07,0.00177635,6.32972e-09,1.13631e-06,1.14896e-12,7.37847e-13,3.32032e-16,7.89258e-09,2.46242e-08,0.0004358796463416451,1.0593177779671825,52.61756134451124,348.92294206995257,0.01285972405408892,35.883335713377676,0.0001289315739271245,0.023050276909576013,2.35014997612881e-08,1.5029888679566947e-08,6.8197395367311816e-12,9.931940638006452e-05,0.00028071587800501744,24486200000000.0,9597860000000.0,1322720000000000.0,23875800000.0,5718910000.0,8069920000000.0,154956000000000.0,699885000000000.0,7648290000000.0,2237280000.0,30059600000000.0,0.0
2,D016,uniform,0.80,0.08,0.02,0,0.400001,10.526342105263158,1.40637,28894.956519265907,0.297361,0.000130495,0.0207545,1.03366,6.85587,0.000928956,0.701466,3.76516e-05,0.00178596,2.77927e-08,1.76879e-08,4.41758e-11,1.69399e-05,5.56859e-06,3.37217e-07,5.3175e-05,0.00261488,0.0177929,2.40054e-06,0.00176709,9.40638e-08,4.48028e-06,6.91441e-11,4.41877e-11,1.09449e-13,6.85031e-08,2.48573e-08,0.006640614191290046,1.056152551692626,52.60076834337613,348.88070512770366,0.047272603522618,35.69611919466235,0.0019160101864805262,0.09088372214319607,1.4143116443868872e-06,9.000997720534826e-07,2.2480129077098036e-09,0.0008620356361472413,0.0002833737520937648,24625000000000.0,9737200000000.0,1321840000000000.0,95330000000.0,91192300000.0,8148010000000.0,157623000000000.0,701368000000000.0,27093100000000.0,31120400000.0,30408400000000.0,0.0
3,D016,uniform,0.80,0.08,0.02,0,0.700002,18.421105263157894,1.39315,28220.220363923487,0.307405,0.000376136,0.0206922,1.03333,6.85502,0.00148547,0.697842,0.000106458,0.00308509,1.41701e-07,8.97023e-08,4.21901e-10,3.19664e-05,5.56547e-06,9.71982e-07,5.30154e-05,0.00261405,0.0177907,3.83864e-06,0.00175796,2.6596e-07,7.73932e-06,3.52529e-10,2.24093e-10,1.04529e-12,1.29268e-07,2.48434e-08,0.01914076446955878,1.052982236629847,52.583975342241025,348.83745042781015,0.07559242241262595,35.51170150946954,0.005417422166185339,0.1569936965815319,7.210863799532479e-06,4.5647600779444195e-06,2.1469648399704677e-08,0.0016267023984402017,0.0002832149819012147,24625000000000.0,9737200000000.0,1321840000000000.0,95330000000.0,91192300000.0,8148010000000.0,157623000000000.0,701368000000000.0,27093100000000.0,31120400000.0,30408400000000.0,0.0
4,D016,uniform,0.80,0.08,0.02,0,1.0,26.315789473684212,1.38179,27630.10298236346,0.315991,0.000722882,0.0206299,1.033,6.85417,0.00194367,0.694228,0.000202704,0.00435578,3.93269e-07,2.4775e-07,1.73035e-09,4.45626e-05,5.56169e-06,1.86802e-06,5.28558e-05,0.0026132,0.0177885,5.02268e-06,0.00174885,5.06409e-07,1.0927e-05,9.78393e-10,6.18926e-10,4.28707e-12,1.80206e-07,2.48265e-08,0.03678593408044853,1.0498119215670678,52.56718234110592,348.7941957279167,0.09890925004931012,35.32779270309901,0.010315177279062473,0.22165641964931496,2.0012626555764165e-05,1.2607472821886729e-05,8.805384701251948e-08,0.002267696340555437,0.0002830226257063944,24613400000000.0,9920850000000.0,1321360000000000.0,168449000000.0,271140000000.0,8233280000000.0,159461000000000.0,701659000000000.0,42781300000000.0,89875700000.0,30458900000000.0,0.0
5,D016,uniform,0.80,0.08,0.02,0,1.3,34.21052631578947,1.37219,27123.79480975667,0.323374,0.0011522,0.0205676,1.03266,6.85332,0.00232143,0.69062,0.000321932,0.00560204,8.25035e-07,5.17455e-07,4.8245e-09,5.49517e-05,5.55712e-06,2.97744e-06,5.2696e-05,0.00261236,0.0177863,5.99886e-06,0.00173976,8.04271e-07,1.40534e-05,2.05256e-09,1.2927e-09,1.19531e-11,2.22219e-07,2.48062e-08,0.058633017902635275,1.0466416065042885,52.54988046114853,348.75094102802325,0.11813265643960652,35.14418922402185,0.0163824377012942,0.28507595175427786,4.198428391364407e-05,2.633218909808032e-05,2.455085878070334e-07,0.002796375637806147,0.0002827900680846143,24613400000000.0,9920850000000.0,1321360000000000.0,168449000000.0,271140000000.0,8233280000000.0,159461000000000.0,701659000000000.0,42781300000000.0,89875700000.0,30458900000000.0,0.0
6,D016,uniform,0.80,0.08,0.02,0,1.6,42.10526315789474,1.36379,26674.927958116725,0.32977,0.00164889,0.0205052,1.03232,6.85246,0.00263294,0.687018,0.000460859,0.00682659,1.4733e-06,9.20225e-07,1.07835e-08,6.35046e-05,5.55193e-06,4.26093e-06,5.25363e-05,0.0026115,0.017784,6.80384e-06,0.00173069,1.15135e-06,1.71253e-05,3.66534e-09,2.29889e-09,2.6717e-11,2.56805e-07,2.4783e-08,0.08390852012625957,1.0434662026532866,52.532578581191146,348.7071774493075,0.1339847406323247,34.960891072238056,0.02345213851552733,0.34739070793607957,7.497311688591612e-05,4.6828301422888866e-05,5.487494780012737e-07,0.0032316146057105467,0.00028252595997585304,24604700000000.0,10018700000000.0,1320300000000000.0,234381000000.0,511898000000.0,8227550000000.0,160862000000000.0,701553000000000.0,55948700000000.0,172491000000.0,30535400000000.0,0.0
7,D016,uniform,0.80,0.08,0.02,0,2.00001,52.63184210526316,1.35405,26147.483475499426,0.337507,0.00239469,0.0204221,1.03187,6.8513,0.00296545,0.682226,0.000672846,0.00842886,2.72755e-06,1.69487e-06,2.53961e-08,7.26051e-05,5.54198e-06,6.18819e-06,5.23233e-05,0.00261036,0.0177811,7.66308e-06,0.00171862,1.68095e-06,2.11448e-05,6.78573e-09,4.23409e-09,6.2921e-11,2.93606e-07,2.47386e-08,0.12186070269160014,1.0392374196401735,52.509679034188736,348.64814750592353,0.15090547035182242,34.717036340603414,0.034239708005308574,0.4289268349928887,0.0001387992431698775,8.624834495108441e-05,1.2923537458402325e-06,0.0036947197779227774,0.00028201962554768846,24604700000000.0,10018700000000.0,1320300000000000.0,234381000000.0,511898000000.0,8227550000000.0,160862000000000.0,701553000000000.0,55948700000000.0,172491000000.0,30535400000000.0,0.0
8,D016,uniform,0.80,0.08,0.02,0,2.50001,65.78973684210527,1.34353,25569.20947057378,0.345878,0.00342906,0.0203183,1.0313,6.84985,0.00327849,0.676253,0.000973964,0.0103885,5.01265e-06,3.09561e-06,5.93128e-08,8.11027e-05,5.52932e-06,8.86114e-06,5.20573e-05,0.00260892,0.0177773,8.47202e-06,0.00170357,2.43322e-06,2.60607e-05,1.24707e-08,7.73342e-09,1.46952e-10,3.2797e-07,2.46821e-08,0.17449760143135784,1.0339552574649493,52.480672941319014,348.57436007669355,0.16683541300434881,34.41308302005799,0.04956296532591761,0.5286487645213735,0.0002550831428481555,0.00015752903710256622,3.018302780988913e-06,0.004127144645939992,0.00028137538495868716,24650100000000.0,10066500000000.0,1318880000000000.0,302631000000.0,822421000000.0,8276210000000.0,162091000000000.0,701242000000000.0,67269100000000.0,280737000000.0,30580600000000.0,0.0
9,D016,uniform,0.80,0.08,0.02,0,3.00001,78.94763157894737,1.3343,25054.335606685156,0.353113,0.00454525,0.0202146,1.03073,6.84839,0.00350814,0.670299,0.00130904,0.0123051,8.19645e-06,5.03231e-06,1.17892e-07,8.7229e-05,5.51929e-06,1.17455e-05,5.17917e-05,0.00260747,0.0177735,9.06546e-06,0.00168857,3.27033e-06,3.08689e-05,2.03915e-08,1.25716e-08,2.92087e-10,3.52744e-07,2.46373e-08,0.23129814669497742,1.0286781840779475,52.45166684844928,348.5000637686412,0.17852181515791607,34.11009656927489,0.06661427335121133,0.6261804795987826,0.00041709998228437335,0.00025608359861274997,5.999274211575662e-06,0.0044388990788309084,0.00028086497949994434,24650100000000.0,10066500000000.0,1318880000000000.0,302631000000.0,822421000000.0,8276210000000.0,162091000000000.0,701242000000000.0,67269100000000.0,280737000000.0,30580600000000.0,0.0
10,D016,uniform,0.80,0.08,0.02,0,4.00001,105.26342105263157,1.31888,24178.09050103118,0.365993,0.00693239,0.0200078,1.02957,6.84544,0.0038034,0.658455,0.00206614,0.016021,1.75944e-05,1.06838e-05,3.43897e-07,9.48188e-05,5.48584e-06,1.79142e-05,5.12619e-05,0.00260454,0.0177658,9.82845e-06,0.00165874,5.16177e-06,4.01906e-05,4.37721e-08,2.66901e-08,8.52034e-10,3.83436e-07,2.4488e-08,0.35277464587575924,1.0181545700332808,52.392636905065274,348.34994451606985,0.19354697126443587,33.50738049217125,0.10514148898572372,0.8152747611683039,0.0008953417550652023,0.0005436759561431824,1.7500190034423336e-05,0.004825127927361911,0.00027916277983943127,24649400000000.0,10144600000000.0,1317370000000000.0,371378000000.0,1177840000000.0,8286300000000.0,163293000000000.0,700914000000000.0,77214300000000.0,390172000000.0,30716400000000.0,0.0
11,D016,uniform,0.80,0.08,0.02,0,5.00001,131.5792105263158,1.30589,23423.871842191915,0.376588,0.00942944,0.019802,1.0284,6.84247,0.00397194,0.646696,0.00291149,0.0196029,3.15686e-05,1.89689e-05,7.8143e-07,9.86668e-05,5.46326e-06,2.43669e-05,5.07345e-05,0.00260159,0.0177581,1.0264e-05,0.00162911,7.27367e-06,4.91761e-05,7.85379e-08,4.73878e-08,1.93606e-09,3.98997e-07,2.43872e-08,0.47984423219217603,1.0076818438708417,52.33309808285898,348.19880750585384,0.20212361493507477,32.90898988505696,0.1481595602268214,0.9975500665193274,0.0016064591988900643,0.0009652871491870321,3.976531780910978e-05,0.005020944498173697,0.00027801373145873215,24649400000000.0,10144600000000.0,1317370000000000.0,371378000000.0,1177840000000.0,8286300000000.0,163293000000000.0,700914000000000.0,77214300000000.0,390172000000.0,30716400000000.0,0.0
12,D016,uniform,0.80,0.08,0.02,0,6.00002,157.89526315789473,1.29481,22768.591530803747,0.386241,0.011972,0.0195972,1.02723,6.83946,0.00407467,0.635026,0.00382659,0.0230644,5.05899e-05,3.00912e-05,1.51901e-06,0.000100547,5.43998e-06,3.09371e-05,5.02099e-05,0.00259861,0.0177503,1.05295e-05,0.00159972,9.55985e-06,5.78597e-05,1.2586e-07,7.51735e-08,3.76347e-09,4.06602e-07,2.42833e-08,0.6092297260287707,0.99726000559063,52.273559260652696,348.04563498034884,0.20735132707631565,32.315128299460916,0.1947270612532938,1.1736984708501483,0.0025744128731058223,0.001531277441687015,7.72992019825395e-05,0.005116623894338022,0.00027682906156047376,24654300000000.0,10192100000000.0,1315600000000000.0,456553000000.0,1739610000000.0,8279570000000.0,164091000000000.0,700371000000000.0,88843700000000.0,582292000000.0,30705400000000.0,0.0
13,D016,uniform,0.80,0.08,0.02,0,7.00002,184.21105263157895,1.28452,22149.90813689161,0.395127,0.0145263,0.0193937,1.02604,6.83644,0.00414238,0.623449,0.00479792,0.026416,7.5046e-05,4.41946e-05,2.64926e-06,0.00010136,5.41549e-06,3.75377e-05,4.96885e-05,0.00259561,0.0177425,1.07044e-05,0.00157055,1.19865e-05,6.62678e-05,1.86703e-07,1.10406e-07,6.56374e-09,4.09888e-07,2.41739e-08,0.7392126436027173,0.9869043215573144,52.21300268080186,347.8919535760214,0.21079694558194614,31.72599928691205,0.24415598789742393,1.3442542969241567,0.003818932009652115,0.002248969599895682,0.00013481523087027905,0.005157995742589057,0.00027558281732471997,24654300000000.0,10192100000000.0,1315600000000000.0,456553000000.0,1739610000000.0,8279570000000.0,164091000000000.0,700371000000000.0,88843700000000.0,582292000000.0,30705400000000.0,0.0
14,D016,uniform,0.80,0.08,0.02,0,8.00002,210.52684210526314,1.27525,21584.003136639873,0.403059,0.0170749,0.0191916,1.02485,6.83339,0.00419274,0.611964,0.00581616,0.0296643,0.000105234,6.13788e-05,4.27229e-06,0.000101606,5.39101e-06,4.41238e-05,4.91705e-05,0.0025926,0.0177345,1.08346e-05,0.00154162,1.45303e-05,7.44164e-05,2.61805e-07,1.53335e-07,1.05849e-08,4.10882e-07,2.40647e-08,0.8689055002479666,0.9766198805591175,52.15244610095102,347.73674553522727,0.21335965933092782,31.141551959528115,0.29597206509685053,1.5095534047640546,0.005355135398338762,0.003123437145671125,0.000217407790362133,0.0051705141616170455,0.00027433708196778845,24604700000000.0,10268000000000.0,1313370000000000.0,569394000000.0,2513240000000.0,8273250000000.0,165209000000000.0,699595000000000.0,101330000000000.0,842125000000.0,30824300000000.0,0.0
15,D016,uniform,0.80,0.08,0.02,0,10.0,263.15789473684214,1.25858,20545.3765354606,0.417787,0.0221254,0.0187914,1.02245,6.82722,0.00426284,0.589282,0.00797285,0.0358607,0.000183757,0.000105169,9.41036e-06,0.000101314,5.3221e-06,5.71748e-05,4.81453e-05,0.00258651,0.0177186,1.10157e-05,0.00148448,1.99183e-05,8.99609e-05,4.57159e-07,2.62732e-07,2.33149e-08,4.09704e-07,2.3757e-08,1.1259147494384365,0.9562545500916338,52.0303151836048,347.422767301883,0.21692689987508226,29.9873130148418,0.405721451818283,1.824875078199126,0.009351004574496224,0.005351827685993967,0.00047887329139927347,0.0051556549000065875,0.00027083039800348483,24604700000000.0,10268000000000.0,1313370000000000.0,569394000000.0,2513240000000.0,8273250000000.0,165209000000000.0,699595000000000.0,101330000000000.0,842125000000.0,30824300000000.0,0.0
16,D016,uniform,0.80,0.08,0.02,0,12.0,315.7894736842105,1.2434,19575.357889657393,0.431354,0.0270805,0.0183974,1.02002,6.82098,0.00432201,0.56699,0.0102347,0.0416985,0.000288133,0.000161831,1.77907e-05,0.000100498,5.27104e-06,6.99794e-05,4.71358e-05,0.00258037,0.0177024,1.11686e-05,0.00142832,2.55689e-05,0.000104606,7.16831e-07,4.04283e-07,4.40779e-08,4.06402e-07,2.35291e-08,1.378069294664394,0.9362047244939614,51.906657629791724,347.1052269167828,0.21993793586648908,28.85292034422425,0.5208222082347694,2.1219483570673816,0.01466247816988371,0.008235236868773971,0.0009053310463464792,0.005114130388108869,0.0002682320627369438,24633300000000.0,10316000000000.0,1309800000000000.0,677372000000.0,3402780000000.0,8286740000000.0,166419000000000.0,698125000000000.0,112314000000000.0,1143310000000.0,30921000000000.0,0.0
17,D016,uniform,0.80,0.08,0.02,0,14.0,368.42105263157896,1.22958,18671.416255957312,0.444092,0.031932,0.0180099,1.01756,6.81466,0.00437708,0.545096,0.0125674,0.0471992,0.000419625,0.000231264,3.02813e-05,9.94401e-05,5.21895e-06,8.25163e-05,4.61431e-05,0.00257416,0.017686,1.13109e-05,0.00137317,3.13967e-05,0.000118405,1.04396e-06,5.7774e-07,7.50243e-08,4.02124e-07,2.32966e-08,1.6249518552915725,0.9164856701307681,51.78147343951185,346.78361550110446,0.22274033154076275,27.738781050733277,0.6395283711070808,2.4018673308367147,0.021353827579754667,0.011768535195482594,0.001540951228098481,0.005060296097500297,0.0002655813129517084,24633300000000.0,10316000000000.0,1309800000000000.0,677372000000.0,3402780000000.0,8286740000000.0,166419000000000.0,698125000000000.0,112314000000000.0,1143310000000.0,30921000000000.0,0.0
18,D016,uniform,0.80,0.08,0.02,0,16.0,421.0526315789474,1.21666,17807.768809692112,0.456157,0.036675,0.0176294,1.01509,6.80827,0.00442893,0.523608,0.014944,0.0523777,0.000579116,0.000313145,4.77849e-05,9.82229e-05,5.16579e-06,9.47729e-05,4.51682e-05,0.00256791,0.0176694,1.14449e-05,0.00131904,3.73342e-05,0.000131396,1.44075e-06,7.82294e-07,1.18391e-07,3.97202e-07,2.30593e-08,1.8663130806970567,0.8971228309431682,51.655780370409694,346.45844193367014,0.22537886823426356,26.645302237426705,0.7604685120091839,2.665390228952317,0.029469986804116065,0.015935285880160324,0.002431672363457417,0.004998355367252868,0.0002628761131324894,24615500000000.0,10410300000000.0,1306400000000000.0,887724000000.0,5430820000000.0,8276790000000.0,167492000000000.0,696638000000000.0,130967000000000.0,1820480000000.0,31108200000000.0,0.0
19,D016,uniform,0.80,0.08,0.02,0,18.0001,473.68684210526317,1.20446,16975.242017169527,0.467435,0.0413085,0.0172563,1.0126,6.80181,0.00448036,0.502531,0.0173423,0.0572474,0.000767282,0.000406982,7.1134e-05,9.69257e-05,5.11195e-06,0.000106746,4.42122e-05,0.0025616,0.0176526,1.15778e-05,0.00126594,4.33256e-05,0.000143612,1.90888e-06,1.01672e-06,1.7624e-07,3.91957e-07,2.2819e-08,2.1021020829986194,0.8781365620840523,51.52906954366298,346.1297062144798,0.22799603201722876,25.572738343715677,0.8825129199556256,2.9131989490360377,0.03904535605135376,0.020710452084751182,0.0036198586143777623,0.004932343606427232,0.0002601363095533557,24615500000000.0,10410300000000.0,1306400000000000.0,887724000000.0,5430820000000.0,8276790000000.0,167492000000000.0,696638000000000.0,130967000000000.0,1820480000000.0,31108200000000.0,0.0
20,D016,uniform,0.80,0.08,0.02,0,20.0001,526.3184210526316,1.19297,16175.595362833941,0.478499,0.0458315,0.0168907,1.01008,6.79528,0.00453011,0.481872,0.0197426,0.0618189,0.000984674,0.000512139,0.000101128,9.55095e-05,5.05667e-06,0.000118434,4.32756e-05,0.00255524,0.0176356,1.17064e-05,0.0012139,4.93224e-05,0.00015508,2.44972e-06,1.27942e-06,2.50553e-07,3.86229e-07,2.25722e-08,2.332267974314033,0.8595319523416437,51.40083208044944,345.7974083435336,0.23052770415805166,24.521445584775794,1.0046591036665224,3.14583290263949,0.050107974544575155,0.026061669116158415,0.005146189753912255,0.004860276187616511,0.0002573232274238142,24576600000000.0,10500700000000.0,1298310000000000.0,1087400000000.0,7785470000000.0,8322230000000.0,169278000000000.0,693254000000000.0,146540000000000.0,2603390000000.0,31286600000000.0,0.0
21,D016,uniform,0.80,0.08,0.02,0,24.0001,631.5815789473685,1.17147,14637.16527098432,0.499604,0.0545557,0.0161836,1.005,6.782,0.004613,0.441826,0.0245182,0.070072,0.00150753,0.000753195,0.000184334,9.26187e-05,4.91191e-06,0.000140979,4.14639e-05,0.00254239,0.0176012,1.19206e-05,0.00111302,6.1253e-05,0.000175784,3.7505e-06,1.88162e-06,4.56701e-07,3.74539e-07,2.1926e-08,2.7762240364440194,0.8235491308185109,51.14232163873325,345.1216172675512,0.234745800715897,22.48358945308951,1.2476792740326266,3.565815683452056,0.07671500909456672,0.03832849845441363,0.009380366882541548,0.004713169497672978,0.0002499566975925475,24576600000000.0,10500700000000.0,1298310000000000.0,1087400000000.0,7785470000000.0,8322230000000.0,169278000000000.0,693254000000000.0,146540000000000.0,2603390000000.0,31286600000000.0,0.0
22,D016,uniform,0.80,0.08,0.02,0,28.0001,736.8447368421052,1.15132,13143.174790675044,0.519864,0.0628203,0.0155099,0.999851,6.76845,0.00471032,0.403516,0.0291284,0.0772209,0.00215065,0.00102998,0.000302964,8.93753e-05,4.79573e-06,0.000162336,3.97379e-05,0.00252935,0.017566,1.21721e-05,0.00101651,7.27707e-05,0.000193718,5.35049e-06,2.57308e-06,7.50618e-07,3.61423e-07,2.14074e-08,3.196792027902203,0.78926596456178,50.88029993314337,344.4320864633672,0.23969820941428657,20.534074684950333,1.4822825886782862,3.929608064708912,0.10944202391277778,0.05241350093677858,0.015417196351201177,0.004548119740455996,0.0002440445434353455,24486400000000.0,10575100000000.0,1290540000000000.0,1288380000000.0,10251600000000.0,8287590000000.0,170769000000000.0,689418000000000.0,159981000000000.0,3429240000000.0,31642400000000.0,0.0
23,D016,uniform,0.80,0.08,0.02,0,34.0001,894.7394736842107,1.12309,10959.940877400737,0.549361,0.0744037,0.0145652,0.991995,6.74759,0.00483705,0.349387,0.035604,0.0859187,0.00333908,0.0014942,0.000558129,8.44503e-05,4.58643e-06,0.000192269,3.73173e-05,0.00250948,0.0175119,1.24996e-05,0.000880152,8.89482e-05,0.000215537,8.30712e-06,3.73278e-06,1.38281e-06,3.41507e-07,2.04731e-08,3.786246722897331,0.7411921822213707,50.48052473036337,343.3705652400996,0.24614723072898975,17.779564507852832,1.811812158831302,4.37222068674809,0.16991870978851883,0.07603667362447288,0.028402002819805525,0.00429749692048509,0.0002333937096851098,24486400000000.0,10575100000000.0,1290540000000000.0,1288380000000.0,10251600000000.0,8287590000000.0,170769000000000.0,689418000000000.0,159981000000000.0,3429240000000.0,31642400000000.0,0.0
24,D016,uniform,0.80,0.08,0.02,0,42.0001,1105.2657894736844,1.08765,8058.658575828621,0.588516,0.0883044,0.013434,0.981281,6.71876,0.00501647,0.283647,0.0430536,0.0939213,0.00533799,0.0021601,0.00106024,7.75949e-05,4.30842e-06,0.00022819,3.44192e-05,0.00248238,0.0174371,1.29632e-05,0.000714543,0.00010756,0.000235613,1.32801e-05,5.39632e-06,2.62684e-06,3.13785e-07,1.92321e-08,4.493623907378464,0.6836278098455149,49.93531196017692,341.903467595478,0.2552775345582649,14.434195130210718,2.190906526273996,4.779456053062644,0.27163900645208133,0.10992291439982856,0.05395336825298562,0.003948640132662032,0.00021924636954701604,24382200000000.0,10670200000000.0,1281110000000000.0,1482740000000.0,12955000000000.0,8240170000000.0,171978000000000.0,685840000000000.0,172227000000000.0,4358620000000.0,31814500000000.0,0.0
25,D016,uniform,0.80,0.08,0.02,0,50.0002,1315.7947368421053,1.05367,5093.625138800583,0.62785,0.100441,0.0124547,0.970286,6.68867,0.00523879,0.22556,0.0487598,0.098019,0.00780327,0.0028133,0.00175721,7.04146e-05,4.0434e-06,0.000259553,3.191e-05,0.00245456,0.017359,1.35377e-05,0.000568216,0.000121815,0.000245892,1.94134e-05,7.02814e-06,4.35362e-06,2.84749e-07,1.80491e-08,5.111229778821897,0.6337933067800309,49.37579969508451,340.3722512192497,0.26659092853510385,11.478270715256391,2.4812829598411,4.987979328066661,0.3970918847501274,0.14316287907089378,0.08942069552915269,0.00358324987190323,0.00020576006299905875,24382200000000.0,10670200000000.0,1281110000000000.0,1482740000000.0,12955000000000.0,8240170000000.0,171978000000000.0,685840000000000.0,172227000000000.0,4358620000000.0,31814500000000.0,0.0
0,D017,uniform,0.80,0.08,0.03,0,0.0,0.0,1.45119,31091.035632825475,0.275715,0.0,0.0312565,1.02356,6.85707,0.0,0.706434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00821e-05,0.00258932,0.017796,0.0,0.0017796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5905770908468317,52.08680073287743,348.9417705863768,0.0,35.94893019356905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527000000000.0,9506430000000.0,1311340000000000.0,23991600000.0,6230470000.0,12033800000000.0,153257000000000.0,694007000000000.0,7521420000000.0,1847520000.0,29796600000000.0,0.0
1,D017,uniform,0.80,0.08,0.03,0,0.1,2.6315789473684212,1.42454,29801.900964521876,0.283465,8.53063e-06,0.0312257,1.02345,6.8568,0.000251678,0.705165,2.49044e-06,0.000449238,4.5016e-10,2.90315e-10,1.29957e-13,1.95072e-06,5.53119e-06,2.20442e-08,8.00031e-05,0.00258905,0.0177953,6.50368e-07,0.00177641,6.2218e-09,1.12697e-06,1.11993e-12,7.25261e-13,3.21979e-16,7.8885e-09,2.46904e-08,0.00043410569476719105,1.5890097440742217,52.08120306583238,348.9280308581753,0.012807360423276725,35.88435347102222,0.00012673321741489237,0.022860770436160447,2.2907689063574292e-08,1.4773515528904323e-08,6.613236510651599e-12,9.926800961901465e-05,0.00028147054529845274,36527000000000.0,9506430000000.0,1311340000000000.0,23991600000.0,6230470000.0,12033800000000.0,153257000000000.0,694007000000000.0,7521420000000.0,1847520000.0,29796600000000.0,0.0
2,D017,uniform,0.80,0.08,0.03,0,0.400001,10.526342105263158,1.40804,28979.29036106929,0.295651,0.000129942,0.031133,1.02313,6.85596,0.000924944,0.701518,3.70745e-05,0.00177135,2.71248e-08,1.74137e-08,4.28721e-11,1.69465e-05,5.58394e-06,3.35786e-07,7.97656e-05,0.00258823,0.0177931,2.39017e-06,0.00176722,9.2622e-08,4.44365e-06,6.74824e-11,4.35025e-11,1.06219e-13,6.85297e-08,2.49259e-08,0.006612473192418185,1.5842924373917238,52.06491894351956,348.8852850371041,0.04706844133912089,35.69876536453818,0.001886642789646981,0.0901402501838509,1.3803236278470763e-06,8.861463147466759e-07,2.1816703756496876e-09,0.0008623714961699435,0.0002841548810859584,36544300000000.0,9656950000000.0,1310650000000000.0,97056000000.0,93459700000.0,12153800000000.0,156156000000000.0,695338000000000.0,26685000000000.0,32700300000.0,30187300000000.0,0.0
